Date,Close,high,low,open,Volume
2004-05-18,112.46827697753906,116.21722247999634,110.59380422631041,114.3427497287677,395858337
2004-05-19,118.09169006347656,118.09169006347656,114.34274472507491,116.21721739427574,288919990
2004-05-20,118.09169006347656,118.09169006347656,118.09169006347656,118.09169006347656,0
2004-05-21,123.71510314941406,123.71510314941406,118.09169737863897,118.09169737863897,133718309
2004-05-24,125.58956909179688,125.58956909179688,121.84062372543445,123.71509640861566,101823258
2004-05-25,121.84062957763672,123.71510235085188,121.84062957763672,123.71510235085188,131914278
2004-05-26,121.84062957763672,123.71510235085188,121.84062957763672,123.71510235085188,249280805
2004-05-27,125.58956909179688,125.58956909179688,121.84062372543445,123.71509640861566,52454406
2004-05-28,127.46405029296875,129.33852310141464,125.58957748452286,127.46405029296875,142127954
2004-05-31,129.33853149414062,129.33853149414062,123.71511270390157,125.58958563398126,58317507
2004-06-01,127.46405029296875,127.46405029296875,125.58957748452286,127.46405029296875,68415681
2004-06-02,119.96615600585938,125.58957428807224,119.96615600585938,125.58957428807224,182515152
2004-06-03,119.96615600585938,119.96615600585938,119.96615600585938,119.96615600585938,0
2004-06-04,112.46827697753906,116.21722247999634,110.59380422631041,116.21722247999634,761741157
2004-06-07,114.34275817871094,116.21723106846335,112.46828528895853,116.21723106846335,226372910
2004-06-08,114.34275817871094,116.21723106846335,112.46828528895853,116.21723106846335,321695056
2004-06-09,119.96615600585938,119.96615600585938,114.34275030881506,114.34275030881506,364782800
2004-06-10,119.96615600585938,119.96615600585938,118.0916958302903,118.0916958302903,178505583
2004-06-11,121.84062957763672,121.84062957763672,118.09169661637503,119.96615680442154,53862430
2004-06-14,121.84062957763672,121.84062957763672,118.09169661637503,119.96615680442154,95608151
2004-06-15,125.58956909179688,125.58956909179688,119.96615104225323,119.96615104225323,244055715
2004-06-16,123.71510314941406,125.58957593472867,121.84063036409945,125.58957593472867,117845035
2004-06-17,118.09169006347656,123.7150954859111,118.09169006347656,123.7150954859111,39012173
2004-06-18,119.96615600585938,121.84062876659699,116.21722306955269,118.0916958302903,178516583
2004-06-21,114.34275817871094,119.96616426279874,114.34275817871094,119.96616426279874,94002123
2004-06-22,116.21722412109375,118.09169689879172,114.34275134339578,114.34275134339578,93534615
2004-06-23,118.09169006347656,118.09169006347656,116.21721739427574,116.21721739427574,70225212
2004-06-24,116.21722412109375,118.09169689879172,116.21722412109375,118.09169689879172,45958793
2004-06-25,119.96615600585938,121.84062876659699,118.0916958302903,118.0916958302903,119572065
2004-06-28,121.84062957763672,123.71510235085188,119.96615680442154,121.84062957763672,159843760
2004-06-29,123.71510314941406,123.71510314941406,121.84063036409945,121.84063036409945,85427475
2004-06-30,125.58956909179688,125.58956909179688,123.71509640861566,123.71509640861566,252976869
2004-07-01,125.58956909179688,125.58956909179688,121.84062372543445,123.71509640861566,239160630
2004-07-02,129.33853149414062,129.33853149414062,123.71511270390157,125.58958563398126,154244664
2004-07-05,129.33853149414062,129.33853149414062,129.33853149414062,129.33853149414062,0
2004-07-06,134.96192932128906,136.83640213500865,129.33852346529926,131.21299627901882,533360712
2004-07-07,134.96192932128906,134.96192932128906,129.33852346529926,129.33852346529926,349608038
2004-07-08,133.0874786376953,133.0874786376953,131.2130056895396,133.0874786376953,137870881
2004-07-09,131.21298217773438,131.21298217773438,129.33850956546186,131.21298217773438,121728102
2004-07-12,133.0874786376953,133.0874786376953,129.33853274138394,131.2130056895396,158325734
2004-07-13,133.0874786376953,133.0874786376953,131.2130056895396,131.2130056895396,90702066
2004-07-14,131.21298217773438,131.21298217773438,129.33850956546186,131.21298217773438,78205850
2004-07-15,129.33853149414062,129.33853149414062,123.71511270390157,129.33853149414062,142039953
2004-07-16,129.33853149414062,129.33853149414062,125.58958563398126,129.33853149414062,202579499
2004-07-19,125.58956909179688,129.3385144581593,125.58956909179688,129.3385144581593,50688875
2004-07-20,127.46405029296875,127.46405029296875,125.58957748452286,125.58957748452286,60468044
2004-07-21,129.33853149414062,129.33853149414062,127.46405856406093,127.46405856406093,115232490
2004-07-22,129.33853149414062,129.33853149414062,127.46405856406093,127.46405856406093,64939621
2004-07-23,133.0874786376953,133.0874786376953,129.33853274138394,129.33853274138394,103434786
2004-07-26,131.21298217773438,131.21298217773438,127.46403695318938,131.21298217773438,218557275
2004-07-27,129.33853149414062,131.21300442422032,129.33853149414062,131.21300442422032,64439113
2004-07-28,131.21298217773438,131.21298217773438,129.33850956546186,129.33850956546186,32703564
2004-07-29,129.33853149414062,131.21300442422032,127.46405856406093,129.33853149414062,86362491
2004-07-30,129.33853149414062,131.21300442422032,129.33853149414062,129.33853149414062,98237196
2004-08-02,127.46405029296875,129.33852310141464,127.46405029296875,129.33852310141464,145065005
2004-08-03,131.21298217773438,131.21298217773438,127.46403695318938,129.33850956546186,58658513
2004-08-04,129.33853149414062,131.21300442422032,129.33853149414062,129.33853149414062,71556235
2004-08-05,131.21298217773438,131.21298217773438,129.33850956546186,129.33850956546186,45089778
2004-08-06,127.46405029296875,131.2129959098605,127.46405029296875,129.33852310141464,83909449
2004-08-09,125.58956909179688,127.46404177497809,125.58956909179688,127.46404177497809,84041451
2004-08-10,125.58956909179688,125.58956909179688,125.58956909179688,125.58956909179688,106872345
2004-08-11,129.33853149414062,129.33853149414062,125.58958563398126,125.58958563398126,120727085
2004-08-12,125.58956909179688,127.46404177497809,125.58956909179688,127.46404177497809,73239265
2004-08-13,125.58956909179688,127.46404177497809,125.58956909179688,127.46404177497809,225085887
2004-08-16,125.58956909179688,125.58956909179688,123.71509640861566,125.58956909179688,113153454
2004-08-17,125.58956909179688,125.58956909179688,125.58956909179688,125.58956909179688,0
2004-08-18,125.58956909179688,125.58956909179688,123.71509640861566,125.58956909179688,75675807
2004-08-19,125.58956909179688,125.58956909179688,123.71509640861566,125.58956909179688,132557789
2004-08-20,125.58956909179688,125.58956909179688,123.71509640861566,123.71509640861566,2029535
2004-08-23,123.71510314941406,125.58957593472867,123.71510314941406,125.58957593472867,28165986
2004-08-24,123.71510314941406,123.71510314941406,121.84063036409945,123.71510314941406,51502889
2004-08-25,119.96615600585938,123.71510152733461,118.0916958302903,123.71510152733461,250446825
2004-08-26,121.84062957763672,123.71510235085188,119.96615680442154,121.84062957763672,136006349
2004-08-27,125.58956909179688,125.58956909179688,121.84062372543445,121.84062372543445,73090762
2004-08-30,129.33853149414062,131.21300442422032,125.58958563398126,125.58958563398126,456051377
2004-08-31,129.33853149414062,129.33853149414062,125.58958563398126,129.33853149414062,168632912
2004-09-01,131.21298217773438,131.21298217773438,127.46403695318938,129.33850956546186,226284908
2004-09-02,134.96192932128906,134.96192932128906,131.21299627901882,131.21299627901882,246338254
2004-09-03,134.96192932128906,134.96192932128906,131.21299627901882,133.08746909273842,173973504
2004-09-06,134.96192932128906,134.96192932128906,131.21299627901882,134.96192932128906,34909102
2004-09-07,134.96192932128906,134.96192932128906,133.08746909273842,133.08746909273842,149619084
2004-09-08,134.96192932128906,134.96192932128906,133.08746909273842,134.96192932128906,80966898
2004-09-09,140.5853271484375,140.5853271484375,131.21297703927516,134.96190953183986,697241543
2004-09-10,146.20875549316406,148.08322816957016,138.71086478753963,140.58533746394576,173659999
2004-09-13,146.20875549316406,146.20875549316406,146.20875549316406,146.20875549316406,0
2004-09-14,144.3343048095703,146.2087777715976,142.45983184754306,146.2087777715976,243230701
2004-09-15,149.95770263671875,149.95770263671875,144.33428454034754,144.33428454034754,555361092
2004-09-16,146.20875549316406,148.08322816957016,144.33428281675796,146.20875549316406,143414977
2004-09-17,146.20875549316406,146.20875549316406,142.45981014035186,146.20875549316406,277303789
2004-09-20,146.20875549316406,146.20875549316406,146.20875549316406,146.20875549316406,0
2004-09-21,151.83218383789062,151.83218383789062,146.2087775456683,149.95772346392977,360036218
2004-09-22,146.20875549316406,149.95770084597626,146.20875549316406,149.95770084597626,70538718
2004-09-23,144.3343048095703,146.2087777715976,144.3343048095703,146.2087777715976,69983208
2004-09-24,144.3343048095703,146.2087777715976,144.3343048095703,144.3343048095703,27945982
2004-09-27,142.45982360839844,146.20876931563322,142.45982360839844,146.20876931563322,142270957
2004-09-28,146.20875549316406,148.08322816957016,142.45981014035186,142.45981014035186,138261388
2004-09-29,148.08323669433594,148.08323669433594,144.3342911257067,146.2087639100213,61568063
2004-09-30,153.70664978027344,153.70664978027344,146.20877087120047,148.08324374476103,295487103
2004-10-01,161.2045440673828,161.2045440673828,153.70665244323965,153.70665244323965,353364603
2004-10-04,164.95346069335938,170.57686583131817,161.20451554460865,161.20451554460865,489156448
2004-10-05,164.95346069335938,166.82792068256745,163.078988118984,166.82792068256745,735357201
2004-10-06,161.2045440673828,166.82795020032066,159.33007116134704,164.9534898794544,248147786
2004-10-07,155.5811004638672,161.20451828250125,153.70662785765583,161.20451828250125,205808054
2004-10-08,159.33004760742188,161.20452023635244,153.70662972063016,153.70662972063016,550174502
2004-10-11,159.33004760742188,161.20452023635244,157.45557497849128,159.33004760742188,123482632
2004-10-12,157.4556121826172,161.20455832629156,157.4556121826172,159.33008525445436,208481100
2004-10-13,157.4556121826172,161.20455832629156,157.4556121826172,159.33008525445436,136979865
2004-10-14,155.5811004638672,157.45557307007854,155.5811004638672,157.45557307007854,310067855
2004-10-15,157.4556121826172,157.4556121826172,155.58113911078,155.58113911078,123818138
2004-10-18,151.83218383789062,157.45560271528282,151.83218383789062,157.45560271528282,123724637
2004-10-19,148.08323669433594,153.70664246211103,148.08323669433594,153.70664246211103,356461156
2004-10-20,148.08323669433594,149.95770947865054,146.2087639100213,149.95770947865054,437708560
2004-10-21,144.3343048095703,148.08325073362485,142.45983184754306,148.08325073362485,147996556
2004-10-22,148.08323669433594,149.95770947865054,144.3342911257067,144.3342911257067,360833732
2004-10-25,148.08323669433594,148.08323669433594,146.2087639100213,148.08323669433594,113532960
2004-10-26,146.20875549316406,148.08322816957016,146.20875549316406,146.20875549316406,110282404
2004-10-27,148.08323669433594,148.08323669433594,144.3342911257067,146.2087639100213,228110940
2004-10-28,149.95770263671875,151.832162750341,148.08322993792834,148.08322993792834,377713524
2004-10-29,146.20875549316406,149.95770084597626,146.20875549316406,149.95770084597626,435272018
2004-11-01,149.95770263671875,149.95770263671875,146.20875723913795,146.20875723913795,193911349
2004-11-02,153.70664978027344,155.581122653834,149.95771661832163,149.95771661832163,505772235
2004-11-03,157.4556121826172,161.20455832629156,153.7066660389428,155.58113911078,556477611
2004-11-04,153.70664978027344,157.45559552739456,153.70664978027344,157.45559552739456,304221254
2004-11-05,149.95770263671875,155.5811081479218,149.95770263671875,155.5811081479218,215829227
2004-11-08,148.08323669433594,149.95770947865054,148.08323669433594,149.95770947865054,223639362
2004-11-09,153.70664978027344,153.70664978027344,148.08324374476103,148.08324374476103,252448860
2004-11-10,159.33004760742188,161.20452023635244,153.70662972063016,153.70662972063016,503115690
2004-11-11,161.2045440673828,161.2045440673828,157.45559825531123,159.33007116134704,381536090
2004-11-12,161.2045440673828,161.2045440673828,159.33007116134704,159.33007116134704,342138909
2004-11-15,161.2045440673828,161.2045440673828,161.2045440673828,161.2045440673828,0
2004-11-16,161.2045440673828,161.2045440673828,161.2045440673828,161.2045440673828,0
2004-11-17,161.2045440673828,161.2045440673828,161.2045440673828,161.2045440673828,0
2004-11-18,161.2045440673828,161.2045440673828,161.2045440673828,161.2045440673828,0
2004-11-19,161.2045440673828,161.2045440673828,161.2045440673828,161.2045440673828,0
2004-11-22,159.33004760742188,159.33004760742188,155.58110234956072,159.33004760742188,369155376
2004-11-23,166.82794189453125,166.82794189453125,159.3300632288512,159.3300632288512,1038896444
2004-11-24,168.70240783691406,170.57688057328923,163.0790022129569,166.82793510053887,935879664
2004-11-25,168.70240783691406,170.57688057328923,164.95347494933208,168.70240783691406,427797389
2004-11-26,176.20033264160156,176.20033264160156,168.70244025528325,168.70244025528325,885916801
2004-11-29,179.94924926757812,183.69818225958508,176.2003036904024,176.2003036904024,742243320
2004-11-30,181.82373046875,181.82373046875,176.20031184280322,179.9492575934344,608338007
2004-12-01,189.3216094970703,191.19608237349706,179.94925770010587,181.82373057653263,728223578
2004-12-02,187.44711303710938,194.94500359947426,185.57264039651815,191.19605831829182,595170780
2004-12-03,183.69818115234375,187.4471267069227,179.9492481829335,187.4471267069227,219398789
2004-12-06,183.69818115234375,183.69818115234375,179.9492481829335,183.69818115234375,176564049
2004-12-07,183.69818115234375,185.57265392963322,181.82372096022294,183.69818115234375,219338288
2004-12-08,185.57264709472656,189.32159251122647,183.69817438647664,183.69817438647664,471193138
2004-12-09,185.57264709472656,185.57264709472656,181.8237142633949,185.57264709472656,310078855
2004-12-10,179.94924926757812,183.69818225958508,178.07477647899026,179.94924926757812,506635750
2004-12-13,179.94924926757812,183.69818225958508,176.2003036904024,179.94924926757812,349239532
2004-12-14,179.94924926757812,179.94924926757812,176.2003036904024,179.94924926757812,262910041
2004-12-15,178.07476806640625,179.9492407664405,172.45134996630344,179.9492407664405,435063014
2004-12-16,183.69818115234375,185.57265392963322,178.07477540564403,178.07477540564403,237290598
2004-12-17,189.3216094970703,189.3216094970703,183.69819086779003,183.69819086779003,346054977
2004-12-20,185.57264709472656,187.44711980297652,181.8237142633949,187.44711980297652,533767719
2004-12-21,196.81948852539062,196.81948852539062,183.69817922222975,183.69817922222975,563385731
2004-12-22,204.31736755371094,206.19184031665498,196.81948908710328,196.81948908710328,742413823
2004-12-23,204.31736755371094,206.19184031665498,200.5684220278228,204.31736755371094,130704257
2004-12-24,204.31736755371094,204.31736755371094,204.31736755371094,204.31736755371094,0
2004-12-27,208.06631469726562,209.94078747478326,200.56842358719504,202.4428963647127,183021161
2004-12-28,213.68972778320312,215.56421321026318,206.19184900080833,208.0663218426993,160833777
2004-12-29,217.43865966796875,221.18760511383644,213.6897142221011,215.5641995302032,174727017
2004-12-30,215.56422424316406,217.43868459582364,213.68973872016502,215.56422424316406,119423562
2004-12-31,215.56422424316406,215.56422424316406,215.56422424316406,215.56422424316406,0
2005-01-03,211.8152618408203,215.56420742397103,208.06631625766963,215.56420742397103,106740343
2005-01-04,211.8152618408203,215.56420742397103,209.94078904924498,211.8152618408203,269097647
2005-01-05,213.68972778320312,215.56421321026318,209.9407946845903,211.81526752648125,367483347
2005-01-06,211.8152618408203,211.8152618408203,208.06631625766963,211.8152618408203,235888074
2005-01-07,202.44290161132812,211.81526574181538,202.44290161132812,211.81526574181538,509715804
2005-01-10,202.44290161132812,204.31737443742557,198.6939559591332,202.44290161132812,404388984
2005-01-11,204.31736755371094,204.31736755371094,198.69394926487874,202.44289479076687,325402120
2005-01-12,202.44290161132812,204.31737443742557,198.6939559591332,204.31737443742557,279685330
2005-01-13,206.19183349609375,208.06630619703265,204.31736079515483,204.31736079515483,222066335
2005-01-14,204.31736755371094,206.19184031665498,202.44289479076687,206.19184031665498,199422444
2005-01-17,206.19183349609375,206.19183349609375,202.44288809421593,204.31736079515483,61562563
2005-01-18,202.44290161132812,204.31737443742557,202.44290161132812,204.31737443742557,100178730
2005-01-19,206.19183349609375,206.19183349609375,202.44288809421593,204.31736079515483,113719964
2005-01-20,208.06631469726562,209.94078747478326,204.31736914223035,204.31736914223035,206044558
2005-01-24,204.31736755371094,208.06631307959904,204.31736755371094,208.06631307959904,175695034
2005-01-25,206.19183349609375,206.19183349609375,204.31736079515483,206.19183349609375,118769051
2005-01-26,206.19183349609375,206.19183349609375,204.31736079515483,206.19183349609375,97703687
2005-01-27,206.19183349609375,208.06630619703265,204.31736079515483,206.19183349609375,83854448
2005-01-28,208.06631469726562,208.06631469726562,204.31736914223035,206.191841919748,118235542
2005-01-31,206.19183349609375,208.06630619703265,204.31736079515483,208.06630619703265,34837601
2005-02-01,202.44290161132812,206.19184726352302,202.44290161132812,206.19184726352302,206435065
2005-02-02,211.8152618408203,211.8152618408203,204.31737067451894,204.31737067451894,391232757
2005-02-03,213.68972778320312,215.56421321026318,208.0663218426993,211.81526752648125,294541087
2005-02-04,211.8152618408203,213.6897220472269,211.8152618408203,213.6897220472269,75510804
2005-02-07,213.68972778320312,213.68972778320312,209.9407946845903,213.68972778320312,56430974
2005-02-08,211.8152618408203,211.8152618408203,208.06631625766963,211.8152618408203,34040087
