Date,open,high,low,Close,Volume
2004-10-21,140.41705322265625,142.0127015547319,138.82140489058062,142.0127015547319,170980000
2004-10-22,143.60833740234375,145.20398559570313,140.417041015625,140.417041015625,219850000
2004-10-25,145.2040252685547,145.2040252685547,142.01272800990515,143.6083766392299,36080000
2004-10-26,146.7996063232422,146.7996063232422,143.6083105336065,145.20395842842433,95260000
2004-10-27,153.1822052001953,154.7778531710307,146.79961331685385,146.79961331685385,668340000
2004-10-28,153.1822052001953,154.7778531710307,149.9909092585246,154.7778531710307,277050000
2004-10-29,153.1822052001953,153.1822052001953,151.58655722935995,153.1822052001953,126340000
2004-11-01,157.9691925048828,159.56484091402305,153.18224727746212,153.18224727746212,224080000
2004-11-02,162.75608825683594,165.94738410500918,157.96914448457605,157.96914448457605,389430000
2004-11-03,157.9691925048828,162.7561377323035,157.9691925048828,162.7561377323035,438210000
2004-11-04,157.9691925048828,157.9691925048828,153.18224727746212,157.9691925048828,370720000
2004-11-05,159.56484985351562,161.16049835205078,157.96920135498047,157.96920135498047,114460000
2004-11-08,159.56484985351562,159.56484985351562,156.37355285644531,159.56484985351562,38090000
2004-11-09,159.56484985351562,161.16049835205078,159.56484985351562,159.56484985351562,65960000
2004-11-10,169.1387176513672,170.73436593109705,159.5648279729879,161.16047625271779,289020000
2004-11-11,175.52130126953125,180.30824584960936,170.7343566894531,170.7343566894531,278360000
2004-11-12,175.52130126953125,180.30824584960936,173.92565307617187,177.11694946289063,351860000
2004-11-15,175.52130126953125,175.52130126953125,175.52130126953125,175.52130126953125,0
2004-11-16,175.52130126953125,175.52130126953125,175.52130126953125,175.52130126953125,0
2004-11-17,175.52130126953125,175.52130126953125,175.52130126953125,175.52130126953125,0
2004-11-18,175.52130126953125,175.52130126953125,175.52130126953125,175.52130126953125,0
2004-11-19,175.52130126953125,175.52130126953125,175.52130126953125,175.52130126953125,0
2004-11-22,172.32998657226562,175.52128261990018,169.13869052463107,175.52128261990018,383340000
2004-11-23,178.8330535888672,183.71031868674538,175.58154352361504,175.58154352361504,361270000
2004-11-24,178.8330535888672,182.0845636541193,177.2072985562411,178.8330535888672,120080000
2004-11-25,173.95571899414062,177.20722776038625,173.95571899414062,177.20722776038625,128910000
2004-11-26,170.70425415039062,173.9557637532552,167.45274454752604,173.9557637532552,555880000
2004-11-29,177.2072296142578,177.2072296142578,170.70421201373458,170.70421201373458,284470000
2004-11-30,178.8330535888672,180.45880862149326,177.2072985562411,177.2072985562411,174800000
2004-12-01,177.2072296142578,178.83298401438861,173.95572081399618,178.83298401438861,335200000
2004-12-02,177.2072296142578,182.08449281465022,177.2072296142578,178.83298401438861,569090000
2004-12-03,177.2072296142578,180.45873841451942,177.2072296142578,178.83298401438861,508070000
2004-12-06,177.2072296142578,177.2072296142578,175.581475214127,175.581475214127,80250000
2004-12-07,175.5814971923828,177.20725179601598,173.95574258874962,177.20725179601598,144530000
2004-12-08,175.5814971923828,177.20725179601598,175.5814971923828,175.5814971923828,96460000
2004-12-09,173.95571899414062,177.20722776038625,173.95571899414062,175.58147337726345,281890000
2004-12-10,173.95571899414062,175.58147337726345,172.32996461101783,173.95571899414062,370970000
2004-12-13,170.70425415039062,172.33000895182292,167.45274454752604,172.33000895182292,303400000
2004-12-14,170.70425415039062,173.9557637532552,167.45274454752604,170.70425415039062,404780000
2004-12-15,165.82696533203125,170.70422901826748,162.57545620787377,170.70422901826748,475980000
2004-12-16,173.95571899414062,173.95571899414062,167.45270146164938,167.45270146164938,300610000
2004-12-17,183.7102813720703,185.33603607447802,173.9557531576241,173.9557531576241,968030000
2004-12-20,185.33599853515625,188.58750728138705,182.08448978892542,182.08448978892542,500500000
2004-12-21,186.9617919921875,186.9617919921875,183.7102825662364,185.33603727921195,259150000
2004-12-22,188.5875244140625,191.83903345568427,186.9617698932516,186.9617698932516,385500000
2004-12-23,190.21327209472656,191.83902655707465,188.58751763237845,190.21327209472656,190420000
2004-12-24,190.21327209472656,190.21327209472656,190.21327209472656,190.21327209472656,0
2004-12-27,193.46485900878906,195.09061412650996,188.5875936556263,188.5875936556263,239760000
2004-12-28,196.7162628173828,198.342017055543,191.83900010290225,193.46475434106245,357530000
2004-12-29,193.46485900878906,198.34212436195182,193.46485900878906,198.34212436195182,112540000
2004-12-30,193.46485900878906,193.46485900878906,188.5875936556263,193.46485900878906,116110000
2004-12-31,193.46485900878906,193.46485900878906,193.46485900878906,193.46485900878906,0
2005-01-03,191.83905029296875,191.83905029296875,190.21329562946903,191.83905029296875,126180000
2005-01-04,195.09048461914062,196.71623865763345,191.83897654215494,191.83897654215494,291730000
2005-01-05,199.9678192138672,204.84508309713223,195.09055533060214,195.09055533060214,564730000
2005-01-06,199.9678192138672,201.5935738416222,196.71630995835716,201.5935738416222,161150000
2005-01-07,191.83905029296875,198.3420689469677,190.21329562946903,198.3420689469677,592910000
2005-01-10,183.7102813720703,191.8390548841088,177.2072625624395,191.8390548841088,1459290000
2005-01-11,183.7102813720703,185.33603607447802,180.4587719672549,183.7102813720703,763270000
2005-01-12,180.4587860107422,183.71029566859337,178.83303118181658,182.0845408396678,346960000
2005-01-13,182.08450317382812,183.71025766645158,180.45874868120467,180.45874868120467,462640000
2005-01-14,183.7102813720703,185.33603607447802,182.0845266696626,182.0845266696626,425410000
2005-01-17,186.9617919921875,186.9617919921875,183.7102825662364,183.7102825662364,186470000
2005-01-18,185.33599853515625,186.96175290827165,182.08448978892542,186.96175290827165,185970000
2005-01-19,185.33599853515625,185.33599853515625,182.08448978892542,185.33599853515625,641200000
2005-01-20,186.9617919921875,186.9617919921875,182.08452785326085,183.7102825662364,343520000
2005-01-24,186.9617919921875,186.9617919921875,185.33603727921195,186.9617919921875,162660000
2005-01-25,185.33599853515625,188.58750728138705,185.33599853515625,186.96175290827165,337900000
2005-01-26,190.21327209472656,190.21327209472656,186.96176317003037,186.96176317003037,374440000
2005-01-27,191.83905029296875,191.83905029296875,190.21329562946903,190.21329562946903,388630000
2005-01-28,190.21327209472656,191.83902655707465,188.58751763237845,191.83902655707465,271040000
2005-01-31,186.9617919921875,188.58754670516305,186.9617919921875,188.58754670516305,236080000
2005-02-01,190.21327209472656,190.21327209472656,186.96176317003037,186.96176317003037,170990000
2005-02-02,190.21327209472656,191.83902655707465,188.58751763237845,190.21327209472656,350620000
2005-02-03,193.46485900878906,193.46485900878906,188.5875936556263,190.21334877334724,371380000
2005-02-04,195.09048461914062,196.71623865763345,191.83897654215494,191.83897654215494,452960000
2005-02-07,195.09048461914062,196.71623865763345,193.46473058064777,195.09048461914062,306860000
2005-02-08,195.09048461914062,195.09048461914062,193.46473058064777,193.46473058064777,145560000
2005-02-11,195.09048461914062,196.71623865763345,193.46473058064777,193.46473058064777,285870000
2005-02-14,195.09048461914062,195.09048461914062,191.83897654215494,195.09048461914062,326000000
2005-02-15,199.9678192138672,199.9678192138672,195.09055533060214,195.09055533060214,429560000
2005-02-16,204.84503173828125,208.09654017857142,201.59352329799106,201.59352329799106,715460000
2005-02-17,216.225341796875,219.47685069607613,208.09656954887217,208.09656954887217,920020000
2005-02-18,216.225341796875,216.225341796875,209.72232399847275,214.59958734727442,172390000
2005-02-21,214.59951782226562,216.22527174516156,212.97376389936966,216.22527174516156,93670000
2005-02-22,214.59951782226562,214.59951782226562,212.97376389936966,214.59951782226562,112470000
2005-02-23,214.59951782226562,219.47677959095347,211.34800997647372,212.97376389936966,169910000
2005-02-24,217.85110473632812,219.47685924928578,212.9738411974551,214.59959571041279,297770000
2005-02-25,214.59951782226562,216.22527174516156,214.59951782226562,216.22527174516156,499650000
2005-02-28,212.9738006591797,214.59955486268487,208.09653804866412,214.59955486268487,477690000
2005-03-01,212.9738006591797,216.22530906619005,211.34804645567448,211.34804645567448,287430000
2005-03-02,208.09658813476562,212.9738519191742,206.47083353996277,212.9738519191742,243910000
2005-03-03,216.225341796875,216.225341796875,208.09656954887217,208.09656954887217,331170000
2005-03-04,217.85110473632812,221.10261376224346,214.59959571041279,216.22535022337044,444930000
2005-03-07,222.72837829589844,225.97988746810134,217.8511145375941,217.8511145375941,893120000
2005-03-08,224.35415649414062,227.60566600854847,221.1026469797328,224.35415649414065,170600000
2005-03-09,217.85110473632812,225.9798773011165,217.85110473632812,225.9798773011165,476220000
2005-03-10,216.225341796875,219.47685069607613,216.225341796875,217.85109624647555,420230000
2005-03-14,217.85110473632812,219.47685924928578,212.9738411974551,217.85110473632812,409390000
2005-03-15,232.48289489746094,237.3601584267783,217.85110430950886,217.85110430950886,785300000
2005-03-16,245.4888916015625,247.11464585057948,234.1086118584437,234.1086118584437,750460000
2005-03-17,240.61167907714844,245.48894284222575,235.7344153120711,245.48894284222575,523960000
2005-03-18,240.61167907714844,243.86318825386664,238.98592448878932,243.86318825386664,272000000
2005-03-21,248.74044799804688,248.74044799804688,237.3601660634957,240.6116751876532,364340000
2005-03-22,245.4888916015625,253.61766284664736,240.6116288545116,251.99190859763038,780220000
2005-03-23,245.4888916015625,245.4888916015625,245.4888916015625,245.4888916015625,0
2005-03-24,234.1087188720703,240.61173884073892,227.60569890340167,240.61173884073892,1949960000
2005-03-28,221.10263061523438,234.10866771024817,221.10263061523438,234.10866771024817,1046370000
2005-03-29,219.47691345214844,224.35417819552953,216.22540362322775,221.1026683666088,606600000
2005-03-30,216.225341796875,224.3541140448778,211.3480784480733,217.85109624647555,1700220000
2005-03-31,221.10263061523438,222.7283852521111,217.85112134148093,217.85112134148093,1196590000
2005-04-01,221.10263061523438,224.35413988898782,219.47687597835767,221.10263061523438,516260000
2005-04-04,224.35415649414062,224.35415649414065,221.1026469797328,222.72840173693672,172170000
2005-04-05,222.72837829589844,224.3541328819999,221.102623709797,224.3541328819999,247030000
2005-04-06,224.35415649414062,224.35415649414065,219.4768922225289,221.1026469797328,417050000
2005-04-07,222.72837829589844,224.3541328819999,216.22535995149266,224.3541328819999,1321300000
2005-04-08,222.72837829589844,222.72837829589847,219.47686912369556,222.72837829589847,153890000
2005-04-11,221.10263061523438,221.10263061523438,217.85112134148093,221.10263061523438,191500000
2005-04-12,221.10263061523438,221.10263061523438,216.2253667046042,219.47687597835767,725470000
2005-04-13,219.47691345214844,224.35417819552953,219.47691345214847,219.47691345214847,334880000
2005-04-14,219.47691345214844,222.72842328106918,216.22540362322775,221.1026683666088,578080000
2005-04-15,221.10263061523438,221.10263061523438,216.2253667046042,216.2253667046042,318220000
2005-04-18,216.225341796875,217.85109624647555,212.97383289767387,217.85109624647555,836510000
2005-04-19,212.9738006591797,216.22530906619005,211.34804645567448,216.22530906619005,527100000
2005-04-20,221.10263061523438,222.7283852521111,214.5996120677275,214.5996120677275,423160000
2005-04-21,216.225341796875,219.47685069607613,214.59958734727442,219.47685069607613,379890000
2005-04-25,204.84503173828125,216.22531127929688,196.7162606375558,216.22531127929688,1681200000
2005-04-26,208.09658813476562,208.09658813476562,201.5935697555542,204.8450789451599,507660000
2005-04-27,206.4708251953125,211.34808878260336,204.84507066621555,208.09657972440945,807540000
2005-04-28,203.21929931640625,208.0965625,201.593544921875,206.47080810546873,550650000
2005-04-29,199.9678192138672,201.5935738416222,193.46480070284713,201.5935738416222,1245090000
2005-05-02,201.5935516357422,204.8450605330929,201.5935516357422,201.5935516357422,165560000
2005-05-03,203.21929931640625,204.8450537109375,199.96779052734374,201.593544921875,200510000
2005-05-04,209.72235107421875,211.34810573370882,203.2193324362585,204.84508709574857,466600000
2005-05-06,212.9738006591797,214.59955486268487,209.7222922521693,209.7222922521693,214880000
2005-05-09,211.34808349609375,212.97383798452523,208.09657451923076,212.97383798452523,324580000
2005-05-10,211.34808349609375,212.97383798452523,209.72232900766227,211.34808349609375,162970000
2005-05-11,211.34808349609375,212.97383798452523,206.47082003079927,208.09657451923076,115490000
2005-05-12,211.34808349609375,212.97383798452523,211.34808349609375,212.97383798452523,135610000
2005-05-13,212.9738006591797,212.97380065917966,209.7222922521693,209.7222922521693,87980000
2005-05-16,209.72235107421875,211.34810573370882,209.72235107421875,211.34810573370882,65160000
2005-05-17,214.59951782226562,214.59951782226562,209.72225605357775,211.34800997647372,160420000
2005-05-18,212.9738006591797,214.59955486268487,211.34804645567448,214.59955486268487,148410000
2005-05-19,214.59951782226562,214.59951782226562,212.97376389936966,212.97376389936966,113820000
2005-05-20,212.9738006591797,212.97380065917966,211.34804645567448,212.97380065917966,111580000
2005-05-23,212.9738006591797,212.97380065917966,211.34804645567448,211.34804645567448,29340000
2005-05-25,212.9738006591797,212.97380065917966,211.34804645567448,211.34804645567448,121100000
2005-05-26,214.59951782226562,216.22527174516156,211.34800997647372,211.34800997647372,222780000
2005-05-27,212.9738006591797,214.59955486268487,212.97380065917966,214.59955486268487,179860000
2005-05-30,217.85110473632812,217.85110473632812,212.9738411974551,212.9738411974551,197660000
2005-05-31,225.97991943359375,225.97991943359372,217.85114535324863,217.85114535324863,357220000
2005-06-01,224.35415649414062,225.97991125134456,222.72840173693672,224.35415649414065,189470000
2005-06-02,230.85716247558594,230.85716247558594,224.35414381430184,224.35414381430184,357880000
2005-06-03,232.48289489746094,234.10864940723337,227.60563136814358,230.85714038768847,319250000
2005-06-06,229.2313690185547,230.8571234087572,227.60561462835216,230.8571234087572,153440000
2005-06-07,227.60562133789062,232.482884652274,227.60562133789062,229.23137577601844,158940000
2005-06-08,227.60562133789062,229.23137577601844,224.35411246163505,227.60562133789062,156300000
2005-06-09,229.2313690185547,229.23136901855466,225.97986023814963,227.60561462835216,83980000
2005-06-10,227.60562133789062,229.23137577601844,225.97986689976284,229.23137577601844,62030000
2005-06-13,227.60562133789062,229.23137577601844,225.97986689976284,225.97986689976284,155870000
2005-06-14,230.85716247558594,230.85716247558594,227.6056531449439,229.23140781026493,150820000
2005-06-15,234.1087188720703,235.73447386423746,230.857208887736,230.857208887736,461550000
2005-06-16,234.1087188720703,238.98598384857178,230.857208887736,234.1087188720703,305650000
2005-06-17,238.98594665527344,238.98594665527344,234.10868243781889,234.10868243781889,173220000
2005-06-20,237.3602294921875,238.9859844887093,235.73447449566567,238.9859844887093,99610000
2005-06-21,237.3602294921875,240.61173948523114,234.10871949914383,235.73447449566567,211940000
2005-06-22,237.3602294921875,237.36022949218747,232.482964502622,237.36022949218747,185660000
2005-06-23,234.1087188720703,237.3602288564046,234.1087188720703,235.73447386423746,72680000
2005-06-24,235.73435974121094,235.73435974121094,232.48285133098733,234.10860553609913,112010000
2005-06-27,230.85716247558594,234.10867180622802,230.85716247558594,234.10867180622802,70670000
2005-06-28,230.85716247558594,234.10867180622802,230.85716247558594,232.48291714090698,142950000
2005-06-29,230.85716247558594,234.10867180622802,230.85716247558594,232.48291714090698,49340000
2005-06-30,234.1087188720703,234.1087188720703,230.857208887736,232.48296387990314,229650000
2005-07-01,237.3602294921875,237.36022949218747,232.482964502622,234.10871949914383,101220000
2005-07-04,232.48289489746094,235.73440391700584,230.85714038768847,235.73440391700584,152210000
2005-07-05,229.2313690185547,232.4828777989597,229.23136901855466,232.4828777989597,266870000
2005-07-06,229.2313690185547,230.8571234087572,227.60561462835216,230.8571234087572,120810000
2005-07-07,225.97991943359375,229.23142906573176,224.3541646175247,227.60567424966274,396080000
2005-07-08,229.2313690185547,229.23136901855466,224.35410584794712,224.35410584794712,101260000
2005-07-11,229.2313690185547,229.23136901855466,227.60561462835216,229.23136901855466,36510000
2005-07-12,227.60562133789062,229.23137577601844,227.60562133789062,229.23137577601844,99170000
2005-07-13,227.60562133789062,229.23137577601844,227.60562133789062,227.60562133789062,152770000
2005-07-14,229.2313690185547,230.8571234087572,229.23136901855466,229.23136901855466,78330000
2005-07-15,229.2313690185547,230.8571234087572,229.23136901855466,229.23136901855466,196430000
2005-07-18,230.85716247558594,230.85716247558594,230.85716247558594,230.85716247558594,124750000
2005-07-19,230.85716247558594,230.85716247558594,229.23140781026493,229.23140781026493,158950000
2005-07-20,237.84274291992188,237.84274291992188,231.18979906202196,232.85303502649694,201500000
2005-07-21,237.84274291992188,239.50597888439685,236.1795069554469,237.84274291992188,136330000
2005-07-22,232.85296630859375,237.8426727294922,232.85296630859375,237.8426727294922,183590000
2005-07-25,236.1794891357422,236.1794891357422,232.85301745777397,232.85301745777397,118040000
2005-07-26,241.16925048828125,241.16925048828125,236.17954185748923,236.17954185748923,292560000
2005-07-27,239.5059356689453,242.83240699768066,239.5059356689453,241.169171333313,123170000
2005-07-28,241.16925048828125,242.83248669854527,239.50601427801723,241.16925048828125,42030000
2005-07-29,242.83245849609375,244.49569451319027,241.1692224789972,241.1692224789972,71420000
2005-08-01,241.16925048828125,244.49572290880926,241.16925048828125,242.83248669854527,147580000
2005-08-02,247.82215881347656,247.8221588134766,241.1692149527121,241.1692149527121,140120000
2005-08-03,251.14859008789062,254.4750614797832,247.82211869599803,247.82211869599803,249980000
2005-08-04,249.48544311523438,254.47515197753904,249.48544311523438,252.81191569010414,156730000
2005-08-05,244.49562072753906,249.48532727299906,242.83238521238576,249.48532727299906,67040000
2005-08-08,241.16925048828125,242.83248669854527,241.16925048828125,242.83248669854527,126220000
2005-08-09,236.1794891357422,241.16919665269447,234.51625329675807,241.16919665269447,333520000
2005-08-10,239.5059356689453,241.169171333313,237.84270000457764,237.84270000457764,114420000
2005-08-11,237.84274291992188,239.50597888439685,236.1795069554469,239.50597888439685,96480000
2005-08-12,232.85296630859375,236.17943725585937,232.85296630859375,236.17943725585937,155300000
2005-08-15,227.8633270263672,232.85303491745552,222.87361913527886,232.85303491745552,1148470000
2005-08-16,229.52658081054688,229.52658081054688,227.86334471771684,227.86334471771684,122380000
2005-08-18,229.52658081054688,231.18981690337694,226.20010862488678,229.52658081054688,415680000
2005-08-19,221.21031188964844,227.86325360061528,217.883841034165,227.86325360061528,853380000
2005-08-22,219.54714965820312,226.20009358723956,219.5471496582031,219.5471496582031,153560000
2005-08-23,219.54714965820312,232.85303751627603,219.5471496582031,221.21038564046222,421430000
2005-08-24,221.21031188964844,224.53678274513186,216.22060560642328,219.5470764619067,580810000
2005-08-25,229.52658081054688,231.18981690337694,219.5471642535666,221.21040034639663,188130000
2005-08-26,226.20008850097656,227.86332444583667,221.2103806663962,226.20008850097653,97660000
2005-08-29,219.54714965820312,224.53685760498044,216.22067769368488,224.53685760498044,562120000
2005-08-30,224.536865234375,231.1898093894676,206.24126880787037,216.22068504050927,482700000
2005-08-31,227.8633270263672,231.1897989537594,226.20009106267108,229.5265629900633,179340000
2005-09-01,231.18984985351562,232.85308618339704,222.87366820410858,226.2001408638714,144910000
2005-09-05,224.536865234375,229.52657335069446,224.536865234375,229.52657335069446,159490000
2005-09-06,226.20008850097656,229.5265603906968,226.20008850097653,226.20008850097653,259390000
2005-09-07,229.52658081054688,231.18981690337694,227.86334471771684,227.86334471771684,218200000
2005-09-08,231.18984985351562,234.51632251327842,229.5266135236342,231.18984985351562,318950000
2005-09-09,237.84274291992188,239.50597888439685,231.18979906202196,231.18979906202196,440210000
2005-09-12,241.16925048828125,242.83248669854527,237.84277806775322,237.84277806775322,608990000
2005-09-13,234.51625061035156,241.16919389007785,232.85301479042,241.16919389007785,532880000
2005-09-14,226.20008850097656,234.51626822527714,226.20008850097653,232.85303228041704,272480000
2005-09-15,226.20008850097656,229.5265603906968,226.20008850097653,226.20008850097653,106760000
2005-09-16,227.8633270263672,231.1897989537594,226.20009106267108,227.8633270263672,274620000
2005-09-19,229.52658081054688,232.853052996207,227.86334471771684,232.853052996207,361170000
2005-09-20,231.18984985351562,232.85308618339704,227.8633771937528,229.5266135236342,650380000
